Hour,Minute,Second,HeartRate,SpO2,Label,Subject
16,54,49,96,95,PhysicalStress,Subject_20
16,54,50,96,95,PhysicalStress,Subject_20
16,54,51,96,95,PhysicalStress,Subject_20
16,54,52,96,95,PhysicalStress,Subject_20
16,54,53,95,94,PhysicalStress,Subject_20
16,54,54,95,94,PhysicalStress,Subject_20
16,54,55,95,94,PhysicalStress,Subject_20
16,54,56,95,94,PhysicalStress,Subject_20
16,54,57,95,94,PhysicalStress,Subject_20
16,54,58,95,95,PhysicalStress,Subject_20
16,54,59,94,96,PhysicalStress,Subject_20
16,55,0,95,98,PhysicalStress,Subject_20
16,55,1,95,98,PhysicalStress,Subject_20
16,55,2,95,98,PhysicalStress,Subject_20
16,55,3,95,97,PhysicalStress,Subject_20
16,55,4,95,97,PhysicalStress,Subject_20
16,55,5,96,97,PhysicalStress,Subject_20
16,55,6,96,98,PhysicalStress,Subject_20
16,55,7,96,98,PhysicalStress,Subject_20
16,55,8,96,98,PhysicalStress,Subject_20
16,55,9,96,98,PhysicalStress,Subject_20
16,55,10,96,98,PhysicalStress,Subject_20
16,55,11,97,98,PhysicalStress,Subject_20
16,55,12,97,98,PhysicalStress,Subject_20
16,55,13,97,98,PhysicalStress,Subject_20
16,55,14,97,98,PhysicalStress,Subject_20
16,55,15,97,98,PhysicalStress,Subject_20
16,55,16,97,98,PhysicalStress,Subject_20
16,55,17,97,97,PhysicalStress,Subject_20
16,55,18,97,97,PhysicalStress,Subject_20
16,55,19,96,97,PhysicalStress,Subject_20
16,55,20,96,97,PhysicalStress,Subject_20
16,55,21,96,97,PhysicalStress,Subject_20
16,55,22,97,96,PhysicalStress,Subject_20
16,55,23,97,96,PhysicalStress,Subject_20
16,55,24,97,95,PhysicalStress,Subject_20
16,55,25,98,95,PhysicalStress,Subject_20
16,55,26,98,95,PhysicalStress,Subject_20
16,55,27,97,95,PhysicalStress,Subject_20
16,55,28,97,96,PhysicalStress,Subject_20
16,55,29,97,96,PhysicalStress,Subject_20
16,55,30,97,96,PhysicalStress,Subject_20
16,55,31,97,96,PhysicalStress,Subject_20
16,55,32,97,96,PhysicalStress,Subject_20
16,55,33,97,96,PhysicalStress,Subject_20
16,55,34,97,96,PhysicalStress,Subject_20
16,55,35,97,96,PhysicalStress,Subject_20
16,55,36,97,95,PhysicalStress,Subject_20
16,55,37,97,94,PhysicalStress,Subject_20
16,55,38,97,94,PhysicalStress,Subject_20
16,55,39,98,94,PhysicalStress,Subject_20
16,55,40,97,94,PhysicalStress,Subject_20
16,55,41,97,94,PhysicalStress,Subject_20
16,55,42,98,96,PhysicalStress,Subject_20
16,55,43,100,96,PhysicalStress,Subject_20
16,55,44,102,97,PhysicalStress,Subject_20
16,55,45,103,98,PhysicalStress,Subject_20
16,55,46,103,98,PhysicalStress,Subject_20
16,55,47,103,98,PhysicalStress,Subject_20
16,55,48,103,98,PhysicalStress,Subject_20
16,55,49,103,98,PhysicalStress,Subject_20
16,55,50,103,98,PhysicalStress,Subject_20
16,55,51,103,98,PhysicalStress,Subject_20
16,55,52,103,98,PhysicalStress,Subject_20
16,55,53,103,98,PhysicalStress,Subject_20
16,55,54,103,98,PhysicalStress,Subject_20
16,55,55,103,98,PhysicalStress,Subject_20
16,55,56,103,98,PhysicalStress,Subject_20
16,55,57,103,98,PhysicalStress,Subject_20
16,55,58,103,98,PhysicalStress,Subject_20
16,55,59,103,98,PhysicalStress,Subject_20
16,56,0,103,98,PhysicalStress,Subject_20
16,56,1,103,98,PhysicalStress,Subject_20
16,56,2,103,98,PhysicalStress,Subject_20
16,56,3,103,98,PhysicalStress,Subject_20
16,56,4,103,98,PhysicalStress,Subject_20
16,56,5,103,98,PhysicalStress,Subject_20
16,56,6,103,98,PhysicalStress,Subject_20
16,56,7,103,98,PhysicalStress,Subject_20
16,56,8,103,98,PhysicalStress,Subject_20
16,56,9,103,98,PhysicalStress,Subject_20
16,56,10,103,98,PhysicalStress,Subject_20
16,56,11,103,98,PhysicalStress,Subject_20
16,56,12,103,98,PhysicalStress,Subject_20
16,56,13,103,98,PhysicalStress,Subject_20
16,56,14,103,98,PhysicalStress,Subject_20
16,56,15,103,98,PhysicalStress,Subject_20
16,56,16,103,98,PhysicalStress,Subject_20
16,56,17,103,98,PhysicalStress,Subject_20
16,56,18,103,98,PhysicalStress,Subject_20
16,56,19,103,98,PhysicalStress,Subject_20
16,56,20,103,98,PhysicalStress,Subject_20
16,56,21,103,98,PhysicalStress,Subject_20
16,56,22,103,98,PhysicalStress,Subject_20
16,56,23,103,98,PhysicalStress,Subject_20
16,56,24,103,98,PhysicalStress,Subject_20
16,56,25,104,98,PhysicalStress,Subject_20
16,56,26,104,98,PhysicalStress,Subject_20
16,56,27,104,98,PhysicalStress,Subject_20
16,56,28,104,98,PhysicalStress,Subject_20
16,56,29,104,98,PhysicalStress,Subject_20
16,56,30,104,98,PhysicalStress,Subject_20
16,56,31,104,98,PhysicalStress,Subject_20
16,56,32,104,97,PhysicalStress,Subject_20
16,56,33,104,96,PhysicalStress,Subject_20
16,56,34,105,96,PhysicalStress,Subject_20
16,56,35,105,96,PhysicalStress,Subject_20
16,56,36,106,97,PhysicalStress,Subject_20
16,56,37,107,97,PhysicalStress,Subject_20
16,56,38,106,98,PhysicalStress,Subject_20
16,56,39,106,98,PhysicalStress,Subject_20
16,56,40,106,98,PhysicalStress,Subject_20
16,56,41,106,98,PhysicalStress,Subject_20
16,56,42,106,98,PhysicalStress,Subject_20
16,56,43,107,98,PhysicalStress,Subject_20
16,56,44,107,97,PhysicalStress,Subject_20
16,56,45,107,96,PhysicalStress,Subject_20
16,56,46,107,97,PhysicalStress,Subject_20
16,56,47,107,98,PhysicalStress,Subject_20
16,56,48,108,98,PhysicalStress,Subject_20
16,56,49,108,98,PhysicalStress,Subject_20
16,56,50,107,98,PhysicalStress,Subject_20
16,56,51,107,98,PhysicalStress,Subject_20
16,56,52,106,98,PhysicalStress,Subject_20
16,56,53,106,98,PhysicalStress,Subject_20
16,56,54,106,98,PhysicalStress,Subject_20
16,56,55,106,98,PhysicalStress,Subject_20
16,56,56,106,98,PhysicalStress,Subject_20
16,56,57,106,98,PhysicalStress,Subject_20
16,56,58,106,98,PhysicalStress,Subject_20
16,56,59,106,98,PhysicalStress,Subject_20
16,57,0,106,98,PhysicalStress,Subject_20
16,57,1,106,98,PhysicalStress,Subject_20
16,57,2,106,98,PhysicalStress,Subject_20
16,57,3,106,97,PhysicalStress,Subject_20
16,57,4,106,96,PhysicalStress,Subject_20
16,57,5,106,96,PhysicalStress,Subject_20
16,57,6,106,96,PhysicalStress,Subject_20
16,57,7,106,96,PhysicalStress,Subject_20
16,57,8,106,96,PhysicalStress,Subject_20
16,57,9,106,96,PhysicalStress,Subject_20
16,57,10,106,96,PhysicalStress,Subject_20
16,57,11,106,96,PhysicalStress,Subject_20
16,57,12,106,96,PhysicalStress,Subject_20
16,57,13,106,96,PhysicalStress,Subject_20
16,57,14,106,96,PhysicalStress,Subject_20
16,57,15,106,96,PhysicalStress,Subject_20
16,57,16,106,96,PhysicalStress,Subject_20
16,57,17,106,96,PhysicalStress,Subject_20
16,57,18,106,95,PhysicalStress,Subject_20
16,57,19,106,95,PhysicalStress,Subject_20
16,57,20,106,95,PhysicalStress,Subject_20
16,57,21,106,95,PhysicalStress,Subject_20
16,57,22,106,95,PhysicalStress,Subject_20
16,57,23,106,95,PhysicalStress,Subject_20
16,57,24,106,95,PhysicalStress,Subject_20
16,57,25,108,95,PhysicalStress,Subject_20
16,57,26,108,95,PhysicalStress,Subject_20
16,57,27,108,95,PhysicalStress,Subject_20
16,57,28,108,95,PhysicalStress,Subject_20
16,57,29,108,95,PhysicalStress,Subject_20
16,57,30,108,95,PhysicalStress,Subject_20
16,57,31,108,95,PhysicalStress,Subject_20
16,57,32,108,95,PhysicalStress,Subject_20
16,57,33,108,95,PhysicalStress,Subject_20
16,57,34,108,95,PhysicalStress,Subject_20
16,57,35,108,95,PhysicalStress,Subject_20
16,57,36,108,95,PhysicalStress,Subject_20
16,57,37,108,95,PhysicalStress,Subject_20
16,57,38,108,95,PhysicalStress,Subject_20
16,57,39,108,95,PhysicalStress,Subject_20
16,57,40,108,95,PhysicalStress,Subject_20
16,57,41,108,95,PhysicalStress,Subject_20
16,57,42,108,95,PhysicalStress,Subject_20
16,57,43,108,95,PhysicalStress,Subject_20
16,57,44,108,95,PhysicalStress,Subject_20
16,57,45,108,95,PhysicalStress,Subject_20
16,57,46,108,95,PhysicalStress,Subject_20
16,57,47,108,95,PhysicalStress,Subject_20
16,57,48,108,95,PhysicalStress,Subject_20
16,57,49,108,94,PhysicalStress,Subject_20
16,57,50,108,93,PhysicalStress,Subject_20
16,57,51,108,94,PhysicalStress,Subject_20
16,57,52,108,94,PhysicalStress,Subject_20
16,57,53,108,94,PhysicalStress,Subject_20
16,57,54,108,94,PhysicalStress,Subject_20
16,57,55,108,94,PhysicalStress,Subject_20
16,57,56,108,94,PhysicalStress,Subject_20
16,57,57,108,94,PhysicalStress,Subject_20
16,57,58,108,94,PhysicalStress,Subject_20
16,57,59,108,94,PhysicalStress,Subject_20
16,58,0,108,94,PhysicalStress,Subject_20
16,58,1,109,94,PhysicalStress,Subject_20
16,58,2,109,94,PhysicalStress,Subject_20
16,58,3,110,94,PhysicalStress,Subject_20
16,58,4,110,94,PhysicalStress,Subject_20
16,58,5,110,94,PhysicalStress,Subject_20
16,58,6,110,94,PhysicalStress,Subject_20
16,58,7,112,94,PhysicalStress,Subject_20
16,58,8,112,94,PhysicalStress,Subject_20
16,58,9,112,94,PhysicalStress,Subject_20
16,58,10,113,94,PhysicalStress,Subject_20
16,58,11,113,94,PhysicalStress,Subject_20
16,58,12,113,94,PhysicalStress,Subject_20
16,58,13,114,93,PhysicalStress,Subject_20
16,58,14,114,93,PhysicalStress,Subject_20
16,58,15,114,93,PhysicalStress,Subject_20
16,58,16,115,93,PhysicalStress,Subject_20
16,58,17,115,93,PhysicalStress,Subject_20
16,58,18,115,93,PhysicalStress,Subject_20
16,58,19,115,93,PhysicalStress,Subject_20
16,58,20,115,93,PhysicalStress,Subject_20
16,58,21,115,93,PhysicalStress,Subject_20
16,58,22,115,93,PhysicalStress,Subject_20
16,58,23,115,93,PhysicalStress,Subject_20
16,58,24,115,93,PhysicalStress,Subject_20
16,58,25,115,92,PhysicalStress,Subject_20
16,58,26,115,92,PhysicalStress,Subject_20
16,58,27,115,92,PhysicalStress,Subject_20
16,58,28,116,93,PhysicalStress,Subject_20
16,58,29,116,93,PhysicalStress,Subject_20
16,58,30,117,94,PhysicalStress,Subject_20
16,58,31,117,94,PhysicalStress,Subject_20
16,58,32,117,94,PhysicalStress,Subject_20
16,58,33,119,95,PhysicalStress,Subject_20
16,58,34,119,94,PhysicalStress,Subject_20
16,58,35,119,94,PhysicalStress,Subject_20
16,58,36,120,95,PhysicalStress,Subject_20
16,58,37,122,95,PhysicalStress,Subject_20
16,58,38,124,97,PhysicalStress,Subject_20
16,58,39,126,97,PhysicalStress,Subject_20
16,58,40,128,98,PhysicalStress,Subject_20
16,58,41,127,98,PhysicalStress,Subject_20
16,58,42,127,98,PhysicalStress,Subject_20
16,58,43,127,98,PhysicalStress,Subject_20
16,58,44,127,99,PhysicalStress,Subject_20
16,58,45,127,99,PhysicalStress,Subject_20
16,58,46,126,99,PhysicalStress,Subject_20
16,58,47,126,98,PhysicalStress,Subject_20
16,59,33,111,96,Relax_2,Subject_20
16,59,34,107,97,Relax_2,Subject_20
16,59,35,107,97,Relax_2,Subject_20
16,59,36,107,97,Relax_2,Subject_20
16,59,37,107,97,Relax_2,Subject_20
16,59,38,107,97,Relax_2,Subject_20
16,59,39,107,97,Relax_2,Subject_20
16,59,40,103,97,Relax_2,Subject_20
16,59,41,101,96,Relax_2,Subject_20
16,59,42,98,96,Relax_2,Subject_20
16,59,43,95,96,Relax_2,Subject_20
16,59,44,89,96,Relax_2,Subject_20
16,59,45,85,95,Relax_2,Subject_20
16,59,46,80,95,Relax_2,Subject_20
16,59,47,79,95,Relax_2,Subject_20
16,59,48,76,95,Relax_2,Subject_20
16,59,49,75,95,Relax_2,Subject_20
16,59,50,71,95,Relax_2,Subject_20
16,59,51,68,95,Relax_2,Subject_20
16,59,52,67,95,Relax_2,Subject_20
16,59,53,67,95,Relax_2,Subject_20
16,59,54,66,95,Relax_2,Subject_20
16,59,55,65,96,Relax_2,Subject_20
16,59,56,64,96,Relax_2,Subject_20
16,59,57,64,96,Relax_2,Subject_20
16,59,58,63,97,Relax_2,Subject_20
16,59,59,63,97,Relax_2,Subject_20
17,0,0,63,97,Relax_2,Subject_20
17,0,1,63,97,Relax_2,Subject_20
17,0,2,64,96,Relax_2,Subject_20
17,0,3,63,96,Relax_2,Subject_20
17,0,4,63,96,Relax_2,Subject_20
17,0,5,63,96,Relax_2,Subject_20
17,0,6,64,96,Relax_2,Subject_20
17,0,7,65,96,Relax_2,Subject_20
17,0,8,66,96,Relax_2,Subject_20
17,0,9,66,96,Relax_2,Subject_20
17,0,10,68,96,Relax_2,Subject_20
17,0,11,68,96,Relax_2,Subject_20
17,0,12,68,96,Relax_2,Subject_20
17,0,13,68,96,Relax_2,Subject_20
17,0,14,67,96,Relax_2,Subject_20
17,0,15,66,96,Relax_2,Subject_20
17,0,16,66,96,Relax_2,Subject_20
17,0,17,66,95,Relax_2,Subject_20
17,0,18,63,95,Relax_2,Subject_20
17,0,19,63,95,Relax_2,Subject_20
17,0,20,63,95,Relax_2,Subject_20
17,0,21,64,95,Relax_2,Subject_20
17,0,22,64,95,Relax_2,Subject_20
17,0,23,65,95,Relax_2,Subject_20
17,0,24,68,95,Relax_2,Subject_20
17,0,25,68,95,Relax_2,Subject_20
17,0,26,68,95,Relax_2,Subject_20
17,0,27,64,95,Relax_2,Subject_20
17,0,28,64,95,Relax_2,Subject_20
17,0,29,61,95,Relax_2,Subject_20
17,0,30,60,94,Relax_2,Subject_20
17,0,31,59,94,Relax_2,Subject_20
17,0,32,58,94,Relax_2,Subject_20
17,0,33,56,94,Relax_2,Subject_20
17,0,34,56,94,Relax_2,Subject_20
17,0,35,56,95,Relax_2,Subject_20
17,0,36,55,95,Relax_2,Subject_20
17,0,37,55,95,Relax_2,Subject_20
17,0,38,56,96,Relax_2,Subject_20
17,0,39,56,96,Relax_2,Subject_20
17,0,40,56,96,Relax_2,Subject_20
17,0,41,57,96,Relax_2,Subject_20
17,0,42,57,96,Relax_2,Subject_20
17,0,43,57,96,Relax_2,Subject_20
17,0,44,58,96,Relax_2,Subject_20
17,0,45,58,96,Relax_2,Subject_20
17,0,46,58,96,Relax_2,Subject_20
17,0,47,58,96,Relax_2,Subject_20
17,0,48,58,96,Relax_2,Subject_20
17,0,49,58,96,Relax_2,Subject_20
17,0,50,59,96,Relax_2,Subject_20
17,0,51,59,96,Relax_2,Subject_20
17,0,52,60,96,Relax_2,Subject_20
17,0,53,60,95,Relax_2,Subject_20
17,0,54,60,95,Relax_2,Subject_20
17,0,55,60,95,Relax_2,Subject_20
17,0,56,61,95,Relax_2,Subject_20
17,0,57,61,95,Relax_2,Subject_20
17,0,58,61,95,Relax_2,Subject_20
17,0,59,61,95,Relax_2,Subject_20
17,1,0,61,95,Relax_2,Subject_20
17,1,1,61,95,Relax_2,Subject_20
17,1,2,61,95,Relax_2,Subject_20
17,1,3,61,95,Relax_2,Subject_20
17,1,4,61,95,Relax_2,Subject_20
17,1,5,61,95,Relax_2,Subject_20
17,1,6,61,95,Relax_2,Subject_20
17,1,7,61,95,Relax_2,Subject_20
17,1,8,61,95,Relax_2,Subject_20
17,1,9,61,95,Relax_2,Subject_20
17,1,10,61,95,Relax_2,Subject_20
17,1,11,61,95,Relax_2,Subject_20
17,1,12,61,95,Relax_2,Subject_20
17,1,13,62,95,Relax_2,Subject_20
17,1,14,62,95,Relax_2,Subject_20
17,1,15,62,95,Relax_2,Subject_20
17,1,16,63,95,Relax_2,Subject_20
17,1,17,63,95,Relax_2,Subject_20
17,1,18,65,95,Relax_2,Subject_20
17,1,19,69,94,Relax_2,Subject_20
17,1,20,69,94,Relax_2,Subject_20
17,1,21,69,94,Relax_2,Subject_20
17,1,22,70,94,Relax_2,Subject_20
17,1,23,68,94,Relax_2,Subject_20
17,1,24,66,94,Relax_2,Subject_20
17,1,25,64,94,Relax_2,Subject_20
17,1,26,63,94,Relax_2,Subject_20
17,1,27,63,94,Relax_2,Subject_20
17,1,28,63,95,Relax_2,Subject_20
17,1,29,65,95,Relax_2,Subject_20
17,1,30,63,95,Relax_2,Subject_20
17,1,31,65,95,Relax_2,Subject_20
17,1,32,63,95,Relax_2,Subject_20
17,1,33,61,95,Relax_2,Subject_20
17,1,34,60,94,Relax_2,Subject_20
17,1,35,59,94,Relax_2,Subject_20
17,1,36,58,94,Relax_2,Subject_20
17,1,37,57,94,Relax_2,Subject_20
17,1,38,57,94,Relax_2,Subject_20
17,1,39,56,95,Relax_2,Subject_20
17,1,40,58,95,Relax_2,Subject_20
17,1,41,57,95,Relax_2,Subject_20
17,1,42,57,95,Relax_2,Subject_20
17,1,43,62,95,Relax_2,Subject_20
17,1,44,64,95,Relax_2,Subject_20
17,1,45,62,95,Relax_2,Subject_20
17,1,46,60,95,Relax_2,Subject_20
17,1,47,59,95,Relax_2,Subject_20
17,1,48,59,95,Relax_2,Subject_20
17,1,49,58,95,Relax_2,Subject_20
17,1,50,57,95,Relax_2,Subject_20
17,1,51,56,95,Relax_2,Subject_20
17,1,52,56,95,Relax_2,Subject_20
17,1,53,56,95,Relax_2,Subject_20
17,1,54,57,95,Relax_2,Subject_20
17,1,55,58,95,Relax_2,Subject_20
17,1,56,58,95,Relax_2,Subject_20
17,1,57,58,96,Relax_2,Subject_20
17,1,58,59,96,Relax_2,Subject_20
17,1,59,60,97,Relax_2,Subject_20
17,2,0,60,97,Relax_2,Subject_20
17,2,1,61,97,Relax_2,Subject_20
17,2,2,62,97,Relax_2,Subject_20
17,2,3,62,98,Relax_2,Subject_20
17,2,4,62,98,Relax_2,Subject_20
17,2,5,62,98,Relax_2,Subject_20
17,2,6,62,98,Relax_2,Subject_20
17,2,7,62,98,Relax_2,Subject_20
17,2,8,62,97,Relax_2,Subject_20
17,2,9,61,97,Relax_2,Subject_20
17,2,10,61,97,Relax_2,Subject_20
17,2,11,61,97,Relax_2,Subject_20
17,2,12,62,96,Relax_2,Subject_20
17,2,13,61,97,Relax_2,Subject_20
17,2,14,62,97,Relax_2,Subject_20
17,2,15,62,97,Relax_2,Subject_20
17,2,16,63,97,Relax_2,Subject_20
17,2,17,63,96,Relax_2,Subject_20
17,2,18,63,96,Relax_2,Subject_20
17,2,19,62,96,Relax_2,Subject_20
17,2,20,62,96,Relax_2,Subject_20
17,2,21,62,96,Relax_2,Subject_20
17,2,22,62,96,Relax_2,Subject_20
17,2,23,62,96,Relax_2,Subject_20
17,2,24,62,96,Relax_2,Subject_20
17,2,25,62,96,Relax_2,Subject_20
17,2,26,62,96,Relax_2,Subject_20
17,2,27,62,96,Relax_2,Subject_20
17,2,28,62,96,Relax_2,Subject_20
17,2,29,62,97,Relax_2,Subject_20
17,2,30,62,97,Relax_2,Subject_20
17,2,31,61,97,Relax_2,Subject_20
17,2,32,61,96,Relax_2,Subject_20
17,2,33,61,96,Relax_2,Subject_20
17,2,34,61,96,Relax_2,Subject_20
17,2,35,61,96,Relax_2,Subject_20
17,2,36,61,96,Relax_2,Subject_20
17,2,37,61,96,Relax_2,Subject_20
17,2,38,61,96,Relax_2,Subject_20
17,2,39,60,96,Relax_2,Subject_20
17,2,40,60,96,Relax_2,Subject_20
17,2,41,60,96,Relax_2,Subject_20
17,2,42,60,96,Relax_2,Subject_20
17,2,43,60,96,Relax_2,Subject_20
17,2,44,60,96,Relax_2,Subject_20
17,2,45,60,96,Relax_2,Subject_20
17,2,46,60,96,Relax_2,Subject_20
17,2,47,60,96,Relax_2,Subject_20
17,2,48,59,96,Relax_2,Subject_20
17,2,49,59,96,Relax_2,Subject_20
17,2,50,59,96,Relax_2,Subject_20
17,2,51,59,96,Relax_2,Subject_20
17,2,52,59,96,Relax_2,Subject_20
17,2,53,59,96,Relax_2,Subject_20
17,2,54,59,96,Relax_2,Subject_20
17,2,55,59,96,Relax_2,Subject_20
17,2,56,59,96,Relax_2,Subject_20
17,2,57,59,96,Relax_2,Subject_20
17,2,58,59,96,Relax_2,Subject_20
17,2,59,62,95,Relax_2,Subject_20
17,3,0,63,95,Relax_2,Subject_20
17,3,1,61,95,Relax_2,Subject_20
17,3,2,63,94,Relax_2,Subject_20
17,3,3,64,94,Relax_2,Subject_20
17,3,4,64,94,Relax_2,Subject_20
17,3,5,63,94,Relax_2,Subject_20
17,3,6,62,94,Relax_2,Subject_20
17,3,7,61,94,Relax_2,Subject_20
17,3,8,61,94,Relax_2,Subject_20
17,3,9,61,93,Relax_2,Subject_20
17,3,10,60,94,Relax_2,Subject_20
17,3,11,60,95,Relax_2,Subject_20
17,3,12,61,95,Relax_2,Subject_20
17,3,13,61,95,Relax_2,Subject_20
17,3,14,61,96,Relax_2,Subject_20
17,3,15,61,96,Relax_2,Subject_20
17,3,16,62,96,Relax_2,Subject_20
17,3,17,65,96,Relax_2,Subject_20
17,3,18,69,96,Relax_2,Subject_20
17,3,19,69,96,Relax_2,Subject_20
17,3,20,69,97,Relax_2,Subject_20
17,3,21,70,97,Relax_2,Subject_20
17,3,22,68,97,Relax_2,Subject_20
17,3,23,64,96,Relax_2,Subject_20
17,3,24,63,96,Relax_2,Subject_20
17,3,25,65,96,Relax_2,Subject_20
17,3,26,65,96,Relax_2,Subject_20
17,3,27,66,96,Relax_2,Subject_20
17,3,28,66,96,Relax_2,Subject_20
17,3,29,66,96,Relax_2,Subject_20
17,3,30,66,96,Relax_2,Subject_20
17,3,31,66,96,Relax_2,Subject_20
17,3,32,66,96,Relax_2,Subject_20
17,3,33,66,96,Relax_2,Subject_20
17,3,34,66,96,Relax_2,Subject_20
17,3,35,65,96,Relax_2,Subject_20
17,3,36,65,96,Relax_2,Subject_20
17,3,37,64,96,Relax_2,Subject_20
17,3,38,64,96,Relax_2,Subject_20
17,3,39,63,96,Relax_2,Subject_20
17,3,40,63,96,Relax_2,Subject_20
17,3,41,63,96,Relax_2,Subject_20
17,3,42,64,96,Relax_2,Subject_20
17,3,43,66,96,Relax_2,Subject_20
17,3,44,66,96,Relax_2,Subject_20
17,3,45,67,96,Relax_2,Subject_20
17,3,46,66,96,Relax_2,Subject_20
17,3,47,66,96,Relax_2,Subject_20
17,3,48,65,95,Relax_2,Subject_20
17,3,49,65,95,Relax_2,Subject_20
17,3,50,68,95,Relax_2,Subject_20
17,3,51,68,95,Relax_2,Subject_20
17,3,52,69,95,Relax_2,Subject_20
17,3,53,68,95,Relax_2,Subject_20
17,3,54,68,95,Relax_2,Subject_20
17,3,55,68,95,Relax_2,Subject_20
17,3,56,71,95,Relax_2,Subject_20
17,3,57,71,95,Relax_2,Subject_20
17,3,58,73,94,Relax_2,Subject_20
17,3,59,74,94,Relax_2,Subject_20
17,4,0,76,94,Relax_2,Subject_20
17,4,1,77,94,Relax_2,Subject_20
17,4,2,77,94,Relax_2,Subject_20
17,4,3,76,94,Relax_2,Subject_20
17,4,4,75,94,Relax_2,Subject_20
17,4,5,73,94,Relax_2,Subject_20
17,4,6,71,94,Relax_2,Subject_20
17,4,7,70,93,Relax_2,Subject_20
17,4,8,69,93,Relax_2,Subject_20
17,4,9,69,93,Relax_2,Subject_20
17,4,10,68,93,Relax_2,Subject_20
17,4,11,68,92,Relax_2,Subject_20
17,4,12,68,92,Relax_2,Subject_20
17,4,13,67,93,Relax_2,Subject_20
17,4,14,67,93,Relax_2,Subject_20
17,4,15,66,93,Relax_2,Subject_20
17,4,16,66,93,Relax_2,Subject_20
17,4,17,65,94,Relax_2,Subject_20
17,4,18,65,94,Relax_2,Subject_20
17,4,19,65,94,Relax_2,Subject_20
17,4,20,64,95,Relax_2,Subject_20
17,4,21,64,95,Relax_2,Subject_20
17,4,22,64,95,Relax_2,Subject_20
17,4,23,63,96,Relax_2,Subject_20
17,4,24,63,95,Relax_2,Subject_20
17,4,25,64,95,Relax_2,Subject_20
17,4,26,70,96,Relax_2,Subject_20
17,4,27,74,96,Relax_2,Subject_20
17,4,28,74,96,Relax_2,Subject_20
17,4,29,74,95,Relax_2,Subject_20
17,4,30,72,95,Relax_2,Subject_20
17,4,31,67,95,Relax_2,Subject_20
17,4,32,66,95,Relax_2,Subject_20
17,4,52,64,92,EmotionalStress,Subject_20
17,4,53,64,92,EmotionalStress,Subject_20
17,4,54,64,92,EmotionalStress,Subject_20
17,4,55,64,92,EmotionalStress,Subject_20
17,4,56,64,92,EmotionalStress,Subject_20
17,4,57,64,92,EmotionalStress,Subject_20
17,4,58,64,92,EmotionalStress,Subject_20
17,4,59,64,92,EmotionalStress,Subject_20
17,5,0,65,92,EmotionalStress,Subject_20
17,5,1,69,93,EmotionalStress,Subject_20
17,5,2,69,93,EmotionalStress,Subject_20
17,5,3,69,93,EmotionalStress,Subject_20
17,5,4,69,93,EmotionalStress,Subject_20
17,5,5,69,93,EmotionalStress,Subject_20
17,5,6,69,93,EmotionalStress,Subject_20
17,5,7,71,93,EmotionalStress,Subject_20
17,5,8,71,93,EmotionalStress,Subject_20
17,5,9,76,95,EmotionalStress,Subject_20
17,5,10,76,92,EmotionalStress,Subject_20
17,5,11,76,92,EmotionalStress,Subject_20
17,5,12,76,90,EmotionalStress,Subject_20
17,5,13,79,90,EmotionalStress,Subject_20
17,5,14,86,91,EmotionalStress,Subject_20
17,5,15,86,91,EmotionalStress,Subject_20
17,5,16,86,91,EmotionalStress,Subject_20
17,5,17,86,91,EmotionalStress,Subject_20
17,5,18,88,93,EmotionalStress,Subject_20
17,5,19,91,95,EmotionalStress,Subject_20
17,5,20,91,95,EmotionalStress,Subject_20
17,5,21,91,95,EmotionalStress,Subject_20
17,5,22,91,95,EmotionalStress,Subject_20
17,5,23,91,95,EmotionalStress,Subject_20
17,5,24,91,95,EmotionalStress,Subject_20
17,5,25,91,95,EmotionalStress,Subject_20
17,5,26,91,95,EmotionalStress,Subject_20
17,5,27,91,95,EmotionalStress,Subject_20
17,5,28,91,95,EmotionalStress,Subject_20
17,5,29,91,95,EmotionalStress,Subject_20
17,5,30,91,95,EmotionalStress,Subject_20
17,5,31,91,95,EmotionalStress,Subject_20
17,5,32,91,95,EmotionalStress,Subject_20
17,5,32,91,95,CognitiveStress,Subject_20
17,5,33,92,95,CognitiveStress,Subject_20
17,5,34,94,96,CognitiveStress,Subject_20
17,5,35,99,95,CognitiveStress,Subject_20
17,5,36,104,95,CognitiveStress,Subject_20
17,5,37,106,95,CognitiveStress,Subject_20
17,5,38,108,95,CognitiveStress,Subject_20
17,5,39,110,96,CognitiveStress,Subject_20
17,5,40,111,96,CognitiveStress,Subject_20
17,5,41,113,96,CognitiveStress,Subject_20
17,5,42,113,96,CognitiveStress,Subject_20
17,5,43,116,96,CognitiveStress,Subject_20
17,5,44,116,96,CognitiveStress,Subject_20
17,5,45,116,96,CognitiveStress,Subject_20
17,5,46,115,96,CognitiveStress,Subject_20
17,5,47,115,96,CognitiveStress,Subject_20
17,5,48,114,96,CognitiveStress,Subject_20
17,5,49,115,96,CognitiveStress,Subject_20
17,5,50,114,96,CognitiveStress,Subject_20
17,5,51,115,96,CognitiveStress,Subject_20
17,5,52,116,96,CognitiveStress,Subject_20
17,5,53,117,96,CognitiveStress,Subject_20
17,5,54,117,96,CognitiveStress,Subject_20
17,5,55,118,96,CognitiveStress,Subject_20
17,5,56,120,96,CognitiveStress,Subject_20
17,5,57,120,96,CognitiveStress,Subject_20
17,5,58,121,96,CognitiveStress,Subject_20
